6148	GMI	T960	55.9319	13.5508
6149	GMI	T970	55.9281	13.5481
6150	GMI	T980	55.9261	13.5319
6151	GMI	T990	55.6528	13.2244
6153	GMI	TAA 03	62.6425	17.7422
6154	GMI	TAA 04	62.6422	17.7406
6163	GMI	TAA 14	62.6425	17.7356
6166	GMI	TAA 17	62.6425	17.7372
6169	GMI	TÃD 01	62.8714	18.3447
6172	GMI	TÃD 04	62.8717	18.3436
6173	GMI	TÃD 05	62.8717	18.3419
6174	GMI	TÃD 06	62.8719	18.3422
6177	GMI	TÃL 03	62.6322	17.69
6180	GMI	TÃL 07	62.6322	17.6906
6184	GMI	TBÃ 01	62.8892	18.4522
6188	GMI	TDr-1	55.7683	14.1386
6189	GMI	TDr-2	55.7686	14.1383
6191	GMI	TDr-4	55.7689	14.1375
6192	GMI	TDr-5	55.7692	14.1369
6193	GMI	TDr-7	55.7694	14.1347
6194	GMI	TDr-8	55.7706	14.1342
6195	GMI	TDr-9	55.7708	14.1342
6198	GMI	TDr-13	55.7708	14.1331
6201	GMI	TDr-16	55.7719	14.1211
6202	GMI	TDr-17	55.7717	14.1206
6203	GMI	TDr-18	55.7714	14.1208
6209	GMI	TEDEN 02	62.8836	18.1842
6210	GMI	TEDEN 03	62.8839	18.1836
6214	GMI	TFÃ 04	63.0175	18.3281
6216	GMI	TFÃ 06	63.0167	18.3283
6217	GMI	TFÃ 07	63.0169	18.3283
6218	GMI	TFÃ 08	63.0172	18.3283
6220	GMI	TGR 01	62.806	18.1896
6221	GMI	TGR 02	62.806	18.1896
6231	GMI	TNY 04	62.96	18.2844
6235	GMI	TOM 01	62.9611	18.3589
6237	GMI	TOM 03	62.9619	18.35
6238	GMI	TOM 04	62.9619	18.35
6240	GMI	TOM 06	62.9622	18.35
6241	GMI	TOM 07	62.9614	18.3608
6242	GMI	Tomegap-2	55.7	13.2
6243	GMI	Tottarp-2	56.27373	13.90045
6244	GMI	TRÃ 01	62.9169	18.4728
6252	GMI	TV-4	55.5796	14.3336
6255	GMI	TV-7	55.5796	14.334
6258	GMI	TV-10	55.5796	14.3336
6268	GMI	TV-22	55.5796	14.3336
6276	GMI	TV-30	55.5796	14.3336
6284	GMI	TV-38	55.5796	14.3336
6296	Monsanto	UduI 1-11	49.2771	16.6314
6390	Monsanto	UduI 3-36	49.2771	16.6314
6396	Monsanto	UduI 4-9	49.2771	16.6314
6413	GMI	Ull3-4	56.06	13.97
6424	Monsanto	ZdrI 1-23	49.3853	16.2544
6434	Monsanto	ZdrI 2-9	49.3853	16.2544
6445	Monsanto	ZdrI 2-21	49.3853	16.2544
6680	Salk	ANH-1	51.85	6.4333
6739	MPI	CSHL-15	40.8585	-73.4675
6740	MPI	CSHL-17	40.8585	-73.4675
6744	Monsanto	CSHL-5	40.8585	-73.4675
6749	MPI	FM-10	42.4489	-76.5072
6750	MPI	FM-11	42.4489	-76.5072
6805	MPI	HS-12	42.373	-71.0627
6806	MPI	HS-17	42.373	-71.0627
6814	MPI	KNO-15	41.2816	-86.621
6830	MPI	Kz-13	49.5	73.1
6897	Salk	Ag-0	45	1.3
6898	Salk	An-1	51.2167	4.4
6900	GMI	Bil-5	63.324	18.484
6901	GMI	Bil-7	63.324	18.484
6903	Salk	Bor-4	49.4013	16.2326
6904	Salk	Br-0	49.2	16.6166
6907	Salk	CIBC-17	51.4083	-0.6383
6908	Salk	CIBC-5	51.4083	-0.6383
6909	GMI	Col-0	38.3	-92.3
6911	Salk	Cvi-0	15.1111	-23.6167
6913	GMI	Eden-2	62.877	18.177
6915	Salk	Ei-2	50.3	6.3
6917	GMI	FÃ¤b-2	63.0165	18.3174
6918	GMI	FÃ¤b-4	63.0165	18.3174
6919	Salk	Ga-0	50.3	8
6920	Salk	Got-22	51.5338	9.9355
6922	Salk	Gu-0	50.3	8
6923	Salk	HR-10	51.4083	-0.6383
6924	Salk	HR-5	51.4083	-0.6383
6926	Salk	Kin-0	44.46	-85.37
6927	Salk,MPI	Knox	41.2816
6929	Salk	Kondara	38.48	68.49
6931	Salk	Kz-9	49.5	73.1
6932	MPI,GMI	Ler	47.984
6933	Salk	LL-0	41.59	2.49
6938	Salk	Ms-0	55.7522	37.6322
6940	Salk	Mz-0	50.3	8.3
6943	Salk	NFA-10	51.4083	-0.6383
6944	Salk	NFA-8	51.4083	-0.6383
6945	Salk	Nok-3	52.24	4.45
6951	Salk	Pu2-23	49.42	16.36
6956	Salk	Pu2-7	49.42	16.36
6957	Salk	Pu2-8	49.42	16.36
6958	Salk	Ra-0	46	3.3
6959	Salk	Rennes-1	48.5	-1.41
6960	Salk	Rennes-11	48.5	-1.41
6961	Salk	Se-0	38.3333	-3.53333
6963	Salk	Sorbo	38.35	68.48
6966	Salk	Sq-1	51.4083	-0.6383
6967	Salk	Sq-8	51.4083	-0.6383
6968	Salk,GMI	Tamm	60
6969	Salk	Tamm-27	60	23.5
6970	Salk	Ts-1	41.7194	2.93056
6971	Salk	Ts-5	41.7194	2.93056
6973	GMI	Ull2-3	56.0648	13.9707
6974	GMI	Ull2-5	56.0648	13.9707
6975	Salk	Uod-1	48.3	14.45
6976	Salk	Uod-7	48.3	14.45
6979	Salk	Wei-0	47.25	8.26
6981	MPI,Salk	Ws	52.3
6982	Salk	Wt-5	52.3	9.3
6984	Salk	Zdr-1	49.3853	16.2544
6986	Salk	Abd-0	57.1539	-2.2207
6987	Salk	Ak-1	48.0683	7.62551
6989	Salk	Alst-1	54.8	-2.4333
6990	Salk	Amel-1	53.448	5.73
6992	Salk	Ang-0	50.3	5.3
6997	Salk	Appt-1	51.8333	5.5833
7000	Salk	Aa-0	50.9167	9.57073
7002	Salk	Baa-1	51.3333	6.1
7003	Salk	Bs-1	47.5	7.5
7008	Salk	Benk-1	52	5.675
7013	Salk	Bd-0	52.4584	13.287
7014	Salk	Ba-1	56.5459	-4.79821
7025	Salk	Bl-1	44.5041	11.3396
7026	Salk	Boot-1	54.4	-3.2667
7028	Salk	Bch-1	49.5166	9.3166
7031	Salk	Bsch-0	50.0167	8.6667
7033	Salk,MPI	Buckhorn Pass	41.3599
7036	MPI,Salk	Burghaun/Rhon	50.5
7058	Mott	Bur-0	53.08	-9.07555556
7061	Salk	Cal-0	53.2699	-1.64293
7062	Salk	Ca-0	50.2981	8.26607
7063	Mott	Can-0	29.2144	-13.4811
7064	Salk	Cnt-1	51.3	1.1
7067	Mott	Ct-1	37.3	15
7068	Salk	Cerv-1	42	12.1
7071	Salk	Chat-1	48.0717	1.33867
7072	Salk	Chi-0	53.7502	34.7361
7077	Salk	Co-1	40.12	-8.25
7081	Salk	Co	40.2077	-8.42639
7092	Salk	Com-1	49.416	2.823
7094	Monsanto	Da-0	49.8724	8.65081
7096	Salk	Di-G	47.3239	5.04278
7102	Salk	Do-0	50.7224	8.2372
7103	Salk	Dra-0	49.4167	16.2667
7106	MPI,Salk	Dresden	51.051
7107	Salk	Durh-1	54.7761	-1.5733
7109	Salk	Ema-1	51.3	0.5
7111	Mott	Edi-0	55.9494	-3.16028
7117	Salk	El-0	51.5105	9.68253
7119	Salk	En-2	50	8.5
7120	Salk	En-D	50	8.5
7125	MPI,Salk	Erlangen	49.5955
7126	Salk	Es-0	60.1997	24.5682
7127	Salk	Est	58.6656	24.9871
7130	Salk	Et-0	44.6447	2.56481
7133	Salk	Fr-2	50.1102	8.6822
7138	Salk	Fi-0	50.5	8.0167
7143	Salk	Gel-1	51.0167	5.86667
7147	Salk	Gie-0	50.584	8.67825
7158	Monsanto	Gr-5	47	15.5
7160	Salk	Gre-0	43.178	-85.2532
7161	Salk	Gd-1	53.5	10.5
7162	Salk	Hs-0	52.24	9.44
7163	Salk	Ha-0	52.3721	9.73569
7164	Salk	Hau-0	55.675	12.5686
7165	Salk	Hn-0	51.3472	8.28844
7169	Salk	Hh-0	54.4175	9.88682
7177	Salk	Jm-0	49	15
7181	Salk	Je-0	50.927	11.587
7183	Salk	Kas-1	35	77
7186	Mott	Kn-0	54.8969	23.8924
7192	Salk	Kil-0	55.6395	-5.66364
7199	Salk	Kl-5	50.95	6.9666
7202	Salk	Kb-0	50.1797	8.50861
7203	Salk	Krot-0	49.631	11.5722
7207	Salk	Kyoto	35.0085	135.752
7208	Salk	Lan-0	55.6739	-3.78181
7209	Salk	La-0	52.7333	15.2333
7213	Mott	Ler-0	47.984	10.8719
7217	Salk	Lm-2	48	0.5
7218	Salk	Le-0	52.1611	4.49015
7223	Salk	Li-2:1	50.3833	8.0666
7231	Monsanto	Li-7	50.3833	8.0666
7236	Salk	Litva		
7244	Salk	Mnz-0	50.001	8.26664
7248	Salk	Mv-0	41.3923	-70.6652
7250	Salk	Me-0	51.9183	10.1138
7255	Salk	Mh-0	50.95	20.5
7258	Salk	Nw-0	50.5	8.5
7268	Salk	Np-0	52.6969	10.981
7273	Mott	No-0	51.0581	13.2995
7276	Salk	Ob-0	50.2	8.5833
7280	Salk	Old-1	53.1667	8.2
7282	Salk	Or-0	50.3827	8.01161
7287	Salk	Ove-0	53.3422	8.42255
7288	Mott	Oy-0	60.385543	6.193019
7296	Monsanto	Petergof	59	29
7298	Salk	Pi-0	47.04	10.51
7305	Salk	Pt-0	53.476	10.6065
7306	Salk	Pog-0	49.2655	-123.206
7307	Monsanto	Pn-0	48.0653	-2.96591
7314	Salk	Ragl-1	54.3512	-3.41697
7316	Salk	Rhen-1	51.9667	5.56667
7319	Salk	Rome-1	42	12.1
7320	Salk	Rou-0	49.4424	1.09849
7322	Mott	Rsch-4	56.3	34
7323	Salk	Rubezhnoe-1	49	38.28
7327	Salk	Sf-1	41.7833	3.03333
7328	Mott	Sf-2	41.7833	3.03333
7332	Salk	Seattle-0	47	-122.2
7333	Salk	Sei-0	46.5438	11.5614
7337	Salk	Si-0	50.8738	8.02341
7342	Salk	Su-0	53.6473	-3.00733
7343	Salk	Sp-0	52.5339	13.181
7344	Salk	Sg-1	47.6667	9.5
7346	Monsanto	Sten-0	52.6058	11.8558
7347	Salk	Stw-0	52	36
7349	Salk	Ta-0	49.5	14.5
7350	Salk	Tac-0	47.2413	-122.459
7353	Salk	Tha-1	52.08	4.3
7354	Salk	Ting-1	56.5	14.9
7356	Salk,MPI	Tol	41.6639
7358	MPI	Tol-2	41.6639	-83.5553
7359	MPI	Tol-3	41.6639	-83.5553
7372	Salk	Tscha-1	47.0748	9.9042
7373	Mott	Tsu-0	34.43	136.31
7377	Salk	Tul-0	43.2708	-85.2563
7378	Salk	Uk-1	48.0333	7.7667
7382	Salk	Utrecht	52.0918	5.1145
7383	Salk	Van-0	49.2655	-123.206
7384	Salk	Ven-1	52.0333	5.55
7387	Salk	Vind-1	54.9902	-2.3671
7394	Salk	Wa-1	52.3	21
7396	Mott	Ws-0.2	52.3	30
7404	Salk	Wc-1	52.6	10.0667
7411	Salk	Wl-0	47.9299	10.8134
7413	Mott	Wil-2	54.6833	25.3167
7415	Mott	Wu-0	49.7878	9.9361
7416	Salk	Yo-0	37.45	-119.35
7417	Mott	Zu-0	47.3667	8.55
7418	Monsanto	Zu-1	47.3667	8.55
7419	Salk	Db-1	50.3058	8.32213
7424	Salk	Jl-3	49.2	16.6166
7427	Salk	Ko-2		
7430	Salk	Nc-1	48.6167	6.25
7460	Salk	Da(1)-12		
7461	Salk	H55	49	15
7471	Salk	RLD-1		
7475	MPI	KEN	41.767	-72.677
7477	Monsanto	WAR	41.7302	-71.2825
7514	Salk	RRS-7	41.5609	-86.4251
7515	MPI,Salk	RRS	41.5609
7516	GMI	VÃ¥r2-1	55.58	14.334
7517	GMI	VÃ¥r2-6	55.58	14.334
7520	Salk	Lp2-2	49.38	16.81
7521	Salk	Lp2-6	49.38	16.81
7523	Salk	Pna-17	42.0945	-86.3253
7525	Salk	Rmx-A180	42.036	-86.511
7529	MPI	627RMX-1MN4	42.0333	-86.5128
7530	MPI	627RMX-1MN5	42.0333	-86.5128
7566	MPI	627ME-13Y1	42.093	-86.359
7568	MPI	627ME-1MI1	42.093	-86.359
7717	Monsanto	KNO1.37	41.273	-86.625
7757	MPI	KNO2.41	41.273	-86.625
7767	MPI	KNO2.54	41.273	-86.625
7917	Monsanto	PNA3.10	42.0945	-86.3253
7947	Monsanto	PNA3.40	42.0945	-86.3253
8037	MPI	PT1.52	41.3423	-86.7368
8057	MPI	PT1.85	41.3423	-86.7368
8077	Monsanto	PT2.21	41.3423	-86.7368
8132	Monsanto	RMX3.22	42.036	-86.511
8171	MPI	RMX4.118	42.036	-86.511
8214	Salk	Gy-0	49	2
8222	GMI	Lis-2	56.0328	14.775
8227	GMI	THÃ 03	62.7989	17.9103
8230	GMI	Algutsrum	56.68	16.5
8231	GMI	BrÃ¶1-6	56.3	16
8233	Salk	Dem-4	41.1876	-87.1923
8234	GMI,Salk	Gullabo	56.4606
8235	Salk	Hod	48.8	17.1
8236	Salk	HSm	49.33	15.76
8237	GMI	KÃ¤vlinge-1	55.8	13.1
8238	Salk	Kent	51.15	0.4
8239	Salk	PHW-3	51	7
8240	GMI	Kulturen-1	55.705	13.196
8241	GMI	Liarum	55.9473	13.821
8242	GMI	LillÃ¶-1	56.1494	15.7884
8243	Salk	PHW-2	43.7703	11.2547
8244	Salk	PHW-34	48.6103	2.3086
8246	Salk	NC-6	35	-79.18
8247	GMI	San-2	56.07	13.74
8249	GMI	Vimmerby	57.7	15.8
8256	GMI	BÃ¥1-2	56.4	12.9
8258	GMI	BÃ¥4-1	56.4	12.9
8259	GMI	BÃ¥5-1	56.4	12.9
8264	Salk	Bla-1	41.6833	2.8
8283	GMI	Dra3-1	55.76	14.12
8284	Salk	DraII-1	49.4112	16.2815
8285	Salk	DraIII-1	49.4112	16.2815
8290	Salk	En-1	50	8.5
8297	Salk	Ge-0	46.5	6.08
8306	GMI	Hov4-1	56.1	13.74
8307	GMI	Hovdala-6	56.1	13.74
8311	Salk	In-0	47.5	11.5
8312	MPI,Salk	Isenburg/Neuwied	50.5
8326	GMI	Lis-1	56.0328	14.775
8334	GMI	Lu-1	55.71	13.2
8335	GMI	Lund	55.71	13.2
8337	Salk	Mir-0	44	12.37
8343	Salk	Na-1	47.5	1.5
8351	GMI	Ost-0	60.25	18.37
8354	Salk	Per-1	58	56.3167
8357	Salk	Pla-0	41.5	2.25
8365	Salk	Rak-2	49	16
8366	Salk	Rd-0	50.5	8.5
8369	GMI	Rev-1	55.6942	13.4504
8376	GMI	Sanna-2	62.69	18
8386	GMI	Sr:5	58.9	11.2
8387	GMI	St-0	59	18
8419	Salk	Wil-1	54.6833	25.3167
8420	Salk	Kelsterbach-4	50.0667	8.5333
8422	GMI	FjÃ¤1-1	56.06	14.29
8424	Salk	Kas-2	35	77
8426	GMI	Ull1-1	56.06	13.97
8427	GMI	Ull2-13	56.0648	13.9707
8464	MPI	LP3413.31	41.6862	-86.8513
8483	MPI	LP3413.53	41.6862	-86.8513
8699	MPI	328PNA062	42.0945	-86.3253
8723	MPI	11PNA1.14	42.0945	-86.3253
9027	MPI	RMX413.85	42.036	-86.511
9057	GMI	VinslÃ¶v	56.1	13.9167
9058	GMI	VÃ¤stervik	57.75	16.6333
9067	Monsanto	Xan-3	38.6536	48.7992
9069	Monsanto	Xan-5	38.6536	48.7992
9070	Monsanto	Xan-6	38.6536	48.7992
9075	Monsanto	Lerik1-4	38.7406	48.6131
9078	Monsanto	Lerik1-7	38.7406	48.6131
9079	Monsanto	Lerik2-1	38.7833	48.5517
9081	Monsanto	Lerik2-3	38.7833	48.5517
9084	Monsanto	Lerik2-6	38.7833	48.5517
9085	Monsanto	Lerik2-7	38.7833	48.5517
9089	Monsanto	Nar-3	38.9522	48.925
9091	Monsanto	Nar-5	38.9522	48.925
9095	Monsanto	Istisu-5	38.9786	48.5594
9099	Monsanto	Istisu-9	38.9786	48.5594
9100	Monsanto	Lag1-2	41.8296	46.2831
9102	Monsanto	Lag1-4	41.8296	46.2831
9103	Monsanto	Lag1-5	41.8296	46.2831
9104	Monsanto	Lag1-6	41.8296	46.2831
9105	Monsanto	Lag1-7	41.8296	46.2831
9106	Monsanto	Lag1-8	41.8296	46.2831
9111	Monsanto	Lag2-4	41.8296	46.2831
